formula,smiles_format,mol_wt,pubchem_status,pubchem_cid,iupac_name,structure,RotationalconstantA,RotationalconstantB,RotationalconstantC,Dipolemoment,HOMO,LUMO,EnergyGap,Zeropointenergy,Finalsinglepointenergy,Totalthermalenergy,TotalEnthalpy,Totalentropy,Gibbsfreeenergy
C7H7,CC(=C)C1=C([CH]1)[CH],91.1316,1,163276228.0,1-methyl-2-prop-1-en-2-ylcyclopropene,HD1097_agg.xyz,0.175683,0.065359,0.048064,2.27074,-5.44943360426815,-1.5272661973163002,3.92216740695185,0.10812984,-270.390989968913,-270.27497399,-270.27402979,0.04099874,-270.31502852
C6H8,C/C=C\C=C=C,80.1284,1,13356360.0,"(4Z)-hexa-1,2,4-triene",HD1098_agg.xyz,0.520864,0.049013,0.045607,0.43414,-5.99039593906215,-0.55633676734725,5.4340591717149005,0.1168816,-233.067574984194,-232.94355732,-232.94261311,0.03865555,-232.98126866
C8H2,[CH]1[C][C][C][C][C][CH][C]1,98.1036,1,9266.0,cyclohexane,HD1099_agg.xyz,0.117835,0.106306,0.058596,3.23822,-5.959837553651,-3.60156286829275,2.35827468535825,0.05816897,-305.29306408042,-305.22828086,-305.22733665,0.0378,-305.26513665
C6H4,C1=C2C(=C[CH]2)[CH]1,76.0972,1,86017277.0,"bicyclo[2.2.0]hexa-1(6),3-diene",HD1100_agg.xyz,0.343004,0.149415,0.104078,0.00111,-5.7239964794226506,-1.02154260616205,4.7024538732606,0.07257165,-230.520170986244,-230.44287572,-230.44193151,0.0332931,-230.47522461
C8H2,[CH]1[C]C1=C=C1[C]2[C@@H]1[C]2,98.1036,0,,"(1S,3S)-2-(cyclopropylidenemethylidene)bicyclo[1.1.0]butane",HD1101_agg.xyz,0.371456,0.035357,0.033473,2.76509,-6.40145112162745,-3.37336819326345,3.0280829283640003,0.05358583,-305.199487357755,-305.13835592,-305.13741172,0.04015392,-305.17756563
C7H3,C#CC#C[C]1C=C1,87.1004,0,,"3-buta-1,3-diynylcyclopropene",HD1102_agg.xyz,1.079163,0.033274,0.032279,3.64803,-4.235506505802601,-1.20946443131735,3.0260420744852508,0.06165888,-267.936446505615,-267.86750908,-267.86656487,0.03949301,-267.90605787
C10H9,C#C[CH][C@H]1C(=C[CH]C1=C)[CH2],129.1802,0,,(5S)-1-methyl-4-methylidene-5-prop-2-ynylcyclopentene,HD1103_agg.xyz,0.058776,0.042644,0.030726,0.43542,-5.4057049084928,-1.26116606291235,4.14453884558045,0.14917723,-385.819804158892,-385.66084033,-385.65989612,0.04567386,-385.70556998
C8H5,C#C[CH][C@@H]1C=C1C#C,101.127,0,,(3R)-1-ethynyl-3-prop-2-ynylcyclopropene,HD1104_agg.xyz,0.165105,0.033851,0.029221,0.77031,-5.1717414198329,-1.3320517209676002,3.8396896988653,0.08957594,-307.192467337956,-307.09456253,-307.09361832,0.04235669,-307.135975
C9H6,[CH2]c1ccc2c(c1)[C][CH]2,114.1458,1,576416.0,"3-methanidylbicyclo[4.1.0]hepta-1(6),2,4-triene",HD1105_agg.xyz,0.14223,0.048533,0.036612,3.80859,-5.4546854015828,-2.7437239545915,2.7109614469913,0.11312836,-345.91162786112,-345.79159514,-345.79065093,0.03879917,-345.8294501
C9H7,C#C[C]1C[C@@]21C=CC=C2,115.15359999999998,0,,"(2S,3S)-2-ethynylspiro[2.4]hepta-4,6-diene",HD1106_agg.xyz,0.117702,0.036728,0.035107,0.52062,-5.4251066260334495,-0.96575926680955,4.4593473592239,0.12141788,-346.529737589581,-346.40011838,-346.39917417,0.04234077,-346.44151494
C4H5,[CH2][C@@H]1C=C1,53.083,1,638076.0,(3R)-3-methylcyclopropene,HD1107_agg.xyz,0.709027,0.228663,0.209747,0.62454,-4.9359819797597,0.1374719172726,5.0734538970323,0.0692744,-155.066703969067,-154.99273808,-154.99179387,0.03242769,-155.02422157
C10H6,C#CC1=C2C=CC=C2C=C1,126.1568,1,91201950.0,1-ethynylpentalene,HD1108_agg.xyz,0.096338,0.037394,0.026938,0.42264,-5.37911938529895,-3.0241644889168,2.35495489638215,0.11948503,-384.032992452238,-383.90580079,-383.90485658,0.04096386,-383.94582044
C8H4,C#C[C]1C=C1C#C[CH2],100.1192,0,,3-ethynyl-1-prop-1-ynylcyclopropene,HD1109_agg.xyz,0.194257,0.030328,0.026232,3.08805,-5.369894725767,-2.0400919599686,3.3298027657984,0.07971703,-306.604450001527,-306.51678404,-306.51583983,0.04105766,-306.55689749
C8H3,C#CC#C[C]1[C]2[C]1C2,99.1114,0,,"(1S,2S)-2-buta-1,3-diynylbicyclo[1.1.0]butane",HD1110_agg.xyz,0.773328,0.025846,0.025244,1.11069,-5.5960757583026,-2.2751711154155503,3.32090464288705,0.0692727,-305.924924789289,-305.84839131,-305.8474471,0.04002053,-305.88746763
C5H8,C[C@H]1CC=C1,68.11739999999999,1,102120831.0,(3S)-3-methylcyclobutene,HD1111_agg.xyz,0.338662,0.154026,0.122846,0.17907,-6.74298121539,0.4319263148986501,7.17490753028865,0.11406419,-195.027193630304,-194.90798602,-194.90704181,0.03375565,-194.94079746
C10H8,C#C/C=C\1/C/C1=C\1/CC1=C,128.17239999999998,0,,(2E)-1-methylidene-2-[(2Z)-2-prop-2-ynylidenecyclopropylidene]cyclopropane,HD1112_agg.xyz,0.082106,0.02472,0.019148,0.60889,-5.9732799778657,-2.2128298322660003,3.7604501455997,0.13664185,-385.136135395055,-384.98943998,-384.98849577,0.04588247,-385.03437824
C9H6,[CH]/C=C/C=C/C#CC#C,114.1458,1,101233860.0,"(5E,7E)-nona-5,7-dien-1,3-diyne",HD1113_agg.xyz,0.573474,0.014366,0.014048,3.32216,-5.3694593436062,-3.4762544401375,1.8932049034687,0.10670653,-345.83137916158,-345.71516202,-345.71421781,0.04434711,-345.75856492
C6H1,[C]C1=C([C]1)C#C,73.0738,1,86017264.0,1-ethynyl-2-methylcyclopropene,HD1114_agg.xyz,0.379441,0.088707,0.071898,4.20551,-7.3554550700954,-3.2637879456671,4.0916671244283,0.03383411,-228.571708898045,-228.53217204,-228.53122783,0.03615269,-228.56738052
C10H2,C1=[C]/C(=C/2\[C][C]3[C]2[C]3)/[C]=C1,122.1256,0,,"(2E,3R)-2-cyclopenta-2,4-dien-1-ylidenebicyclo[1.1.0]butane",HD1115_agg.xyz,0.194617,0.028979,0.025356,3.17281,-6.809757954302699,-4.1409197313688,2.668838222933899,0.06703107,-381.182501770926,-381.10722842,-381.10628421,0.0421051,-381.14838931
C8H10,C=C/C=C/C=C\C=C,106.166,1,12576133.0,"(3E,5Z)-octa-1,3,5,7-tetraene",HD1116_agg.xyz,0.302913,0.021957,0.020473,0.06079,-5.546496614741501,-1.7396782690166002,3.806818345724901,0.15206279,-310.395784516323,-310.23493266,-310.23398845,0.04291802,-310.27690646
C4H4,C=C1[C]C1,52.0752,1,80245.0,methylidenecyclopropane,HD1117_agg.xyz,0.834358,0.243986,0.196201,2.93621,-6.17690277219485,-3.28716252542505,2.8897402467698003,0.05788905,-154.419920621874,-154.35733931,-154.3563951,0.0319795,-154.38837461
C9H7,C=C[CH]/C=C/C#CC#C,115.15359999999998,0,,"(5E)-nona-5,8-dien-1,3-diyne",HD1118_agg.xyz,0.229125,0.01591,0.014877,1.13768,-5.20627266746135,-1.3354531440988502,3.8708195233625,0.11958995,-346.537288811114,-346.40810207,-346.40715786,0.04549939,-346.45265725
C7H2,[C]1C=C1[C@]12[C][C@@H]2[C]1,86.0926,0,,"(1S,3R)-1-(cyclopropen-1-yl)bicyclo[1.1.0]butane",HD1119_agg.xyz,0.335323,0.066462,0.065724,0.77192,-6.93936578129585,-2.2883142143947,4.65105156690115,0.05132484,-267.195755535541,-267.13841728,-267.13747307,0.03666543,-267.17413851
C9H7,C#C[C]C1=C[C@@H](C=C1)C,115.15359999999998,0,,"(5R)-5-methyl-2-prop-2-ynylcyclopenta-1,3-diene",HD1120_agg.xyz,0.197897,0.026206,0.023242,0.16994,-5.68862167885765,-2.5052433760133,3.18337830284435,0.12065596,-346.552252062894,-346.42257314,-346.42162893,0.04395195,-346.46558088
C6H6,C=C1[C@@H]2[C@H]1C=C2,78.11280000000001,0,,"(1R,4R)-5-methylidenebicyclo[2.1.0]pent-2-ene",HD1121_agg.xyz,0.305383,0.106496,0.096914,0.20676,-6.21799196362035,-0.19164978490715,6.0263421787132,0.09555361,-231.790511047497,-231.68979866,-231.68885445,0.03425093,-231.72310538
C6H3,[C]C1=CC1=C=C,75.0894,1,86017232.0,3-ethenylidene-1-methanidylcyclopropene,HD1122_agg.xyz,0.327192,0.083201,0.067267,3.90012,-5.93570105511165,-3.0011980799346003,2.93450297517705,0.05459109,-229.832411638137,-229.77101433,-229.77007012,0.03831613,-229.80838625
C8H2,C#CC#CC12[C]3[C]1C23,98.1036,0,,"1-buta-1,3-diynyltricyclo[1.1.0.02,4]butane",HD1123_agg.xyz,0.501131,0.028633,0.027919,4.19945,-6.4490438340799,-2.9614150349915,3.4876287990884,0.05625728,-305.280806705634,-305.2172511,-305.21630689,0.0395255,-305.25583239
C6H8,C=CC1=CCC1,80.1284,1,12250945.0,1-ethenylcyclobutene,HD1124_agg.xyz,0.344839,0.079153,0.066007,0.12208,-6.01553925884835,-0.92880620591165,5.0867330529367,0.11897826,-233.067729889787,-232.94256946,-232.94162525,0.0366553,-232.97828055
C9H6,CC1=C/C/1=C/C#CC#C,114.1458,0,,"(3Z)-1-methyl-3-penta-2,4-diynylidenecyclopropene",HD1125_agg.xyz,0.125661,0.023854,0.020124,4.84667,-5.1885580557938,-0.81016456709365,4.378393488700151,0.10880897,-345.895404972864,-345.77715671,-345.7762125,0.04458104,-345.82079354
C6H4,C1=C[C@@]23[C@@H]1[C]2[CH]3,76.0972,0,,"(1S,3R,4S)-tricyclo[2.2.0.01,3]hex-5-ene",HD1126_agg.xyz,0.319504,0.154205,0.121377,1.25936,-5.754201116828151,-1.8136932363526,3.9405078804755513,0.07249028,-230.489590227812,-230.4125879,-230.41164369,0.03272299,-230.44436669
C9H6,C#CC(=C=C1CC1)C#C,114.1458,0,,2-ethynylbut-1-en-3-ynylidenecyclopropane,HD1127_agg.xyz,0.082665,0.03164,0.024227,2.16462,-6.09613938136645,-1.28919378951385,4.8069455918526005,0.10863365,-345.871922257479,-345.75408695,-345.75314274,0.04405935,-345.79720209
C8H10,C1=C[C@@H]2[C@@H]3C[C@H]1C[C@H]23,106.166,1,139185202.0,"(1S,2R,5R,7R)-tricyclo[3.2.1.02,7]oct-3-ene",HD1128_agg.xyz,0.102069,0.095673,0.079829,0.51691,-6.13260263733345,0.5291525936823,6.66175523101575,0.15850236,-310.425439907849,-310.26144335,-310.26049915,0.03548135,-310.2959805
C8H9,CC#CC1=CC[CH]C1,105.1582,1,10877064.0,1-prop-1-ynylcyclopentene,HD1129_agg.xyz,0.239943,0.03172,0.028463,0.39884,-5.0174528665994,-0.3655577467617,4.651895119837699,0.13836267,-309.733562556835,-309.58645602,-309.58551181,0.04389279,-309.62940459
C10H4,C#CC#C[C][C@]12[C@H]3[C@]42[C@@H]1[C@@H]34,124.14119999999998,0,,"(1R,2R,3S,4S,5S)-2-penta-2,4-diynyltetracyclo[2.1.0.01,3.02,5]pentane",HD1130_agg.xyz,0.237844,0.018024,0.017321,3.00437,-5.31223380084605,-3.5150578752188006,1.7971759256272493,0.08907387,-382.55771602926,-382.45925425,-382.45831004,0.04434815,-382.50265819
C8H4,C#C/C=C\C#CC#C,100.1192,0,,"(Z)-oct-5-en-1,3,7-triyne",HD1131_agg.xyz,0.148663,0.03234,0.026561,0.34206,-6.29206135372645,-2.15636620828725,4.1356951454392,0.08104005,-306.647298009392,-306.55823622,-306.55729201,0.04134916,-306.59864117
C9H1,[C]#CC#CC#CC1=C[C]1,109.1068,0,,"1-hexa-1,3,5-triynylcyclopropene",HD1132_agg.xyz,1.213117,0.015677,0.015477,6.1383,-6.95591030340625,-3.87400325541335,3.0819070479929,0.04935936,-342.692936174796,-342.63499806,-342.63405385,0.04306193,-342.67711578
C10H4,C1#CC=[C][C@@]23[C@@]([C]=C1)([C]2)C3,124.14119999999998,0,,"(1R,8R)-tricyclo[6.1.1.01,8]deca-2,6-dien-4-yne",HD1133_agg.xyz,0.068616,0.067254,0.039803,2.98531,-6.1143982207350005,-2.95665304260775,3.1577451781272505,0.09390874,-382.602548907798,-382.50119657,-382.50025236,0.03983936,-382.54009172
C8H5,[C]#CC1=C(C(=C1)[CH2])[CH2],101.127,0,,"1-ethynyl-2,3-dimethanidylcyclobuta-1,3-diene",HD1134_agg.xyz,0.154501,0.05071,0.038179,6.90672,-6.924317885363201,-2.57182963523065,4.35248825013255,0.09221656,-307.199016481569,-307.0991303,-307.09818609,0.04107796,-307.13926405
C8H4,[C]1[C]C2=CC=C[C@@H]2[CH]1,100.1192,1,100927678.0,"(1S)-bicyclo[3.2.0]hepta-2,4-diene",HD1135_agg.xyz,0.177651,0.079045,0.055331,2.62447,-5.79153513711675,-3.0632400378486,2.7282950992681494,0.08441234,-306.604406398581,-306.51405015,-306.51310594,0.03660776,-306.54971371
C4H6,C=C1CC1,54.0908,1,80245.0,methylidenecyclopropane,HD1136_agg.xyz,0.647998,0.227937,0.180969,0.3829,-6.99052318518985,0.14707753619525,7.1376007213851,0.08454979,-155.752996792365,-155.66417009,-155.66322588,0.03127797,-155.69450386
C2H1,[CH][C],25.0298,1,6324.0,ethane,HD1137_agg.xyz,13.944929,1.715614,1.527668,0.96177,-8.9564096981271,-0.6483384602013,8.3080712379258,0.01014947,-76.466147224924,-76.45266769,-76.45172348,0.02622559,-76.47794907
C6H5,[CH2]C(C#C)C#C,77.105,1,20652538.0,"3-methanidylpenta-1,4-diyne",HD1138_agg.xyz,0.194248,0.091361,0.066231,0.41923,-6.1504805173113,0.63944033728995,6.789920854601251,0.07883977,-231.122882157516,-231.03685652,-231.03591231,0.03919334,-231.07510565
C10H2,[C]1[C]2[C]1C=[C][C]2C#CC#C,122.1256,0,,"(1S,4S)-4-buta-1,3-diynylbicyclo[3.1.0]hex-2-ene",HD1139_agg.xyz,0.223734,0.019656,0.018068,1.23855,-6.7333483850823,-2.81504499480755,3.9183033902747497,0.06898741,-381.390702549327,-381.31351477,-381.31257056,0.04194078,-381.35451133
C8H8,CC/C=C/C#CC#C,104.1504,1,12346776.0,"(E)-oct-5-en-1,3-diyne",HD1140_agg.xyz,0.420732,0.019349,0.018939,1.66424,-6.20639991358905,-1.42601263354525,4.7803872800438,0.12765156,-309.121673825388,-308.98494303,-308.98399882,0.04337871,-309.02737753
C8H7,C1=C[C]2[C@@]3([CH]1)C[C]3C2,103.1426,0,,"(1R,3S)-tricyclo[3.3.0.01,3]oct-6-ene",HD1141_agg.xyz,0.143716,0.082642,0.056693,0.95087,-5.71000982750695,-0.33233264561565,5.3776771818913005,0.11951855,-308.470824475228,-308.34531289,-308.34436868,0.03722558,-308.38159427
C8H2,[C]1[C][CH]C2=C([C]=C1)[C]2,98.1036,1,123578884.0,"bicyclo[5.1.0]octa-1(7),2-diene",HD1142_agg.xyz,0.134366,0.101451,0.062064,2.48202,-6.44346550014465,-3.2178551277027,3.22561037244195,0.05884871,-305.30925008395,-305.24439355,-305.24344934,0.03646317,-305.27991251
C10H2,[CH]1/[C]=[C]\[C]=[C]/[CH]/[C]=[C]\[C]=[C]/1,122.1256,1,71402245.0,"(1Z,3Z,5Z,7R,8Z)-cyclodeca-1,3,5,8-tetraene",HD1143_agg.xyz,0.083644,0.046643,0.029945,0.00829,-6.4604726158009,-2.7449212555337,3.7155513602672,0.07129545,-381.461931195814,-381.38267727,-381.38173307,0.04111978,-381.42285285
C6H6,C1CC=C1C#C,78.11280000000001,1,86017151.0,1-ethynylcyclobutene,HD1144_agg.xyz,0.417797,0.077006,0.066686,0.56315,-6.38887946173435,-0.7756877422353,5.613191719499049,0.09572611,-231.820461452827,-231.71903897,-231.71809476,0.03549028,-231.75358504
C9H2,[C]#C[C]C1=C([C]1)C#C[CH2],110.1146,0,,1-prop-1-ynyl-2-prop-2-ynylcyclopropene,HD1145_agg.xyz,0.115926,0.025306,0.020771,5.70226,-6.884562051805149,-4.6631606332484,2.221401418556749,0.0599256,-343.285605257354,-343.21680046,-343.21585625,0.0435513,-343.25940756
C6H7,C1CC1C1[C][CH]1,79.1206,1,138564.0,cyclopropylcyclopropane,HD1146_agg.xyz,0.376039,0.077919,0.071074,2.04929,-5.9727357501647,0.3257747018186,6.2985104519833,0.10561487,-232.336132131306,-232.2244726,-232.22352839,0.03682267,-232.26035106
C7H8,C=C/C=C/C=C=C,92.1394,1,12734541.0,"(3E)-hepta-1,3,5,6-tetraene",HD1147_agg.xyz,0.224066,0.038626,0.033176,0.27816,-5.7233978289515495,-1.4151008681402,4.308296960811349,0.12222014,-271.106460105098,-270.97642676,-270.97548255,0.04065323,-271.01613578
C8H3,C#C[C][C](C#C)C#C,99.1114,0,,"(3S)-3-ethynylhexa-1,4-diyne",HD1148_agg.xyz,0.093594,0.047004,0.03129,0.6524,-6.036628082262101,-2.4625215014848,3.574106580777301,0.0661076,-305.965882582414,-305.89117553,-305.89023132,0.04323155,-305.93346287
C9H9,CC1=C[C@H]2C(=CC=C2)C1,117.1692,0,,"(3aS)-2-methyl-1,3a-dihydropentalene",HD1149_agg.xyz,0.157262,0.040478,0.032584,2.0961,-5.0883113132696,-0.37636066662655,4.71195064664305,0.14766698,-347.854357187847,-347.69908751,-347.6981433,0.04094394,-347.73908724
C7H4,C1[C@]2([C@@]31[C]2[CH]3)C#C,88.1082,0,,"(1S,3R,4R)-3-ethynyltricyclo[2.1.0.01,3]pentane",HD1150_agg.xyz,0.242611,0.074311,0.062933,0.88993,-6.2016923439754,-1.8212035786264,4.380488765349,0.07584557,-268.492121937802,-268.41021621,-268.409272,0.03643278,-268.44570478
C7H6,[CH2]C1=C[C](C1)C#C,90.1238,0,,(3S)-3-ethynyl-1-methanidylcyclobutene,HD1151_agg.xyz,0.412104,0.048885,0.044074,0.1629,-6.1072688378519,-1.52408246526545,4.58318637258645,0.10044285,-269.861182477699,-269.75414888,-269.75320467,0.03764464,-269.79084931
C5H2,[C]=C1[C@@H]2[C@H]1[C]2,62.07059999999999,0,,"(1R,3R)-2-methylidenebicyclo[1.1.0]butane",HD1152_agg.xyz,0.645364,0.178413,0.152885,2.49423,-6.74028728827005,-3.5421059919585,3.19818129631155,0.04116721,-191.142889041981,-191.09719494,-191.09625073,0.03229786,-191.1285486
C8H7,[CH]Cc1cc[c]cc1,103.1426,1,7500.0,ethylbenzene,HD1153_agg.xyz,0.155311,0.054507,0.043648,1.2124,-6.1204935709862,-2.1853463333655,3.9351472376207,0.11537872,-308.43687924482,-308.3141446,-308.31320039,0.04039815,-308.35359854
C7H7,[CH2]CC=C=CC#C,91.1316,1,123602193.0,"hepta-3,4-dien-1-yne",HD1154_agg.xyz,0.218855,0.03789,0.033792,1.00385,-5.75931685721755,-0.705319100496,5.05399775672155,0.10706921,-270.405542731414,-270.28988174,-270.28893753,0.04287448,-270.33181202
C10H7,C=CC(=CC#CC#C)C=[CH],127.16459999999998,0,,"3-ethenylocta-1,3-dien-5,7-diyne",HD1155_agg.xyz,0.128455,0.017868,0.015686,0.92893,-6.01325350250415,-2.3227366164829504,3.6905168860212,0.12387767,-384.519558524199,-384.38519182,-384.38424762,0.04729875,-384.43154637
C7H6,[C]1C=C1C12C[C@@H]2C1,90.1238,0,,(3S)-1-(cyclopropen-1-yl)bicyclo[1.1.0]butane,HD1156_agg.xyz,0.233591,0.071289,0.060381,3.85408,-5.8279167589286,-0.7297005015008,5.0982162574278,0.1008195,-269.776909054717,-269.66982075,-269.66887654,0.03723309,-269.70610963
C8H3,C1=C[C]2[C]([CH]1)[C]1[C]2[C]1,99.1114,1,144179158.0,"(1S,2R)-tricyclo[3.3.0.02,4]oct-6-ene",HD1157_agg.xyz,0.22393,0.073593,0.057268,2.99979,-5.936163648657501,-3.2461005453846,2.6900631032729008,0.07023325,-305.926472583614,-305.85002852,-305.84908431,0.03779516,-305.88687947
C10H4,C#C[CH]C#C[C](C#C)C#C,124.14119999999998,0,,"(3S)-3-ethynylocta-1,4,7-triyne",HD1158_agg.xyz,0.083135,0.019912,0.016065,0.2765,-6.0739621025507,-2.9191013312387497,3.1548607713119505,0.08961632,-382.676380743449,-382.5765443,-382.57560009,0.04641156,-382.62201165
C7H6,C1CC1=CC1=C[C]1,90.1238,1,91066024.0,1-(cyclopropylidenemethyl)cyclopropene,HD1159_agg.xyz,0.313386,0.051208,0.044815,5.18512,-5.74973844967995,-1.8387004992135505,3.9110379504664,0.09937772,-269.786983227048,-269.68070691,-269.6797627,0.0386407,-269.7184034
C9H4,C#CC12C3C2(C1[C]3)C#C,112.1302,0,,"1,5-diethynyltricyclo[2.1.0.02,5]pentane",HD1160_agg.xyz,0.083004,0.056015,0.038532,3.95691,-5.74543905084205,-0.86943096373255,4.8760080871095,0.08545433,-344.547998678926,-344.45454684,-344.45360263,0.04104184,-344.49464447
C6H6,CC1C[CH]CC1,78.11280000000001,1,7296.0,methylcyclopentane,HD1161_agg.xyz,0.270701,0.124132,0.089024,1.67278,-5.8949656116918,-2.8093578153321,3.0856077963597004,0.09435806,-231.777669025029,-231.6776464,-231.67670219,0.0352329,-231.71193509
C4H2,[CH]C1=C[C]1,50.0596,1,151080.0,1-methylcyclopropene,HD1162_agg.xyz,1.315269,0.2495,0.209718,3.02413,-6.937869155118101,-2.29253197907745,4.64533717604065,0.03433877,-153.192527165532,-153.15347393,-153.15252972,0.03174512,-153.18427484
C5H5,[CH]=C1[C@@H]2[C@H]1C2,65.094,0,,"(1R,3S)-2-methylidenebicyclo[1.1.0]butane",HD1163_agg.xyz,0.560617,0.14554,0.136806,1.71439,-5.950504048578851,0.5914122426767,6.541916291255551,0.07689249,-193.084593662811,-193.00298425,-193.00204004,0.03330881,-193.03534884
C7H7,[CH]=C[C@@H]1C=CC=C1,91.1316,1,79156.0,"(5R)-5-ethenylcyclopenta-1,3-diene",HD1164_agg.xyz,0.231764,0.067048,0.056373,0.82237,-6.096221015521601,-0.7340543231088,5.362166692412801,0.11182029,-270.455926055871,-270.33771044,-270.33676623,0.03809495,-270.37486118
C7H3,[CH]1[C][C][C]=C[CH][C]1,87.1004,1,12363.0,cyclohexene,HD1165_agg.xyz,0.163908,0.135819,0.077431,1.87015,-5.66228105812925,-2.16153637144675,3.5007446866825,0.06536738,-267.920455338315,-267.8496295,-267.84868529,0.03568367,-267.88436895
C10H7,C#CC#C[CH]C(=C=C)C=C,127.16459999999998,0,,"3-ethenylocta-1,2-dien-5,7-diyne",HD1166_agg.xyz,0.11063,0.018005,0.015535,1.19479,-5.2213749861641,-1.19526008832125,4.02611489784285,0.12303026,-384.54706178416,-384.41319656,-384.41225235,0.04814092,-384.46039326
C7H1,[C]#C[CH]C#CC#[C],85.0848,1,85674390.0,"hepta-1,3,6-triyne",HD1167_agg.xyz,0.549942,0.035586,0.033424,3.65357,-7.866484881334401,-4.7789722880212,3.0875125933132006,0.03855554,-266.58764808215,-266.54165349,-266.54070928,0.04051328,-266.58122256
C6H9,CC/C=C\C=[CH],81.1362,1,5462879.0,"(3Z)-hexa-1,3-diene",HD1168_agg.xyz,0.182952,0.088682,0.066882,0.25803,-6.2992723707647,-0.9078262280381,5.3914461427266,0.12763033,-233.621390399655,-233.48649499,-233.48555078,0.03950343,-233.52505421
C10H4,C#C[C]1[C]=C=C[CH]C=C=[C]1,124.14119999999998,0,,"(3S)-3-ethynylcycloocta-1,2,4,6-tetraene",HD1169_agg.xyz,0.128722,0.029518,0.024013,1.5482,-5.4205623247301,-3.31899984593355,2.10156247879655,0.0935567,-382.672020030133,-382.56983931,-382.5688951,0.0426326,-382.6115277
C2H1,C#[C],25.0298,1,6326.0,ethyne,HD1170_agg.xyz,6305907.349234,1.456116,1.456115,0.75177,-8.45743453046525,0.61854199357155,9.0759765240368,0.01355935,-76.504404174361,-76.48771531,-76.4867711,0.01976444,-76.50653555
C7H8,C=CC1=CC=CC1,92.1394,1,12178790.0,"1-ethenylcyclopenta-1,3-diene",HD1171_agg.xyz,0.244066,0.06302,0.05056,0.5527,-5.4769443145537,-1.21028077286885,4.26666354168485,0.12504986,-271.150935815354,-271.01935355,-271.01840934,0.03765151,-271.05606085
C8H2,C#CC1=C([C]1)C1=C[C]1,98.1036,0,,1-(cyclopropen-1-yl)-2-ethynylcyclopropene,HD1172_agg.xyz,0.193702,0.039568,0.03479,4.29181,-6.7662469496077495,-2.3617305312596,4.40451641834815,0.05669642,-305.29328968158,-305.22926752,-305.22832331,0.03995214,-305.26827545
C9H4,C#CC#C[C]C12C3C1C23,112.1302,0,,"1-penta-1,3-diynyltricyclo[1.1.0.02,4]butane",HD1173_agg.xyz,0.350393,0.019676,0.019369,3.74103,-4.83565360308035,-2.9064752485755503,1.9291783545048,0.08246489,-344.527420658949,-344.43594638,-344.43500217,0.04359862,-344.4786008
C8H7,C#CC1=C([CH2])CC1=C,103.1426,0,,2-ethynyl-1-methanidyl-3-methylidenecyclobutene,HD1174_agg.xyz,0.083655,0.071538,0.038851,0.29831,-5.22684447455915,0.08236886254635,5.3092133371055,0.11512842,-308.502519084177,-308.3795795,-308.37863529,0.04121605,-308.41985134
C8H4,C1C=C2C1=C[C]1[C]2[C]1,100.1192,1,146867207.0,"tricyclo[4.2.0.02,4]octa-1(8),2,5-triene",HD1175_agg.xyz,0.203257,0.069872,0.052523,6.15339,-5.4639916952699,-2.80742580699355,2.6565658882763503,0.08411316,-306.561206301995,-306.47101713,-306.47007292,0.03706454,-306.50713747
C9H7,C#CC1=C([C]1)[CH]C1CC1,115.15359999999998,0,,1-(cyclopropylmethyl)-2-ethynylcyclopropene,HD1176_agg.xyz,0.111321,0.028185,0.023743,5.26835,-5.81749479845445,-1.4256588855396,4.39183591291485,0.12002919,-346.438139831997,-346.30898383,-346.30803962,0.04460446,-346.35264408
C7H2,C1=C[C]2[C]1[C]1[C]2[C]1,86.0926,1,144888.0,"(1S,2R)-tricyclo[3.2.0.02,4]hept-6-ene",HD1177_agg.xyz,0.304908,0.109245,0.08811,3.02051,-6.28547619854435,-3.31431948770495,2.9711567108394,0.05304394,-267.199567358283,-267.14145732,-267.14051311,0.03419688,-267.17470999
C10H4,C#CC#CC1=C/C/1=C/C#C,124.14119999999998,0,,"(3Z)-1-buta-1,3-diynyl-3-prop-2-ynylidenecyclopropene",HD1178_agg.xyz,0.074227,0.021154,0.016463,2.86854,-5.466223028844,-2.53041390718455,2.9358091216594504,0.09039276,-382.673635350594,-382.57351644,-382.57257223,0.04543988,-382.61801211
C5H4,C=C1[C]2[C@H]1[CH]2,64.08619999999999,0,,(3R)-2-methylidenebicyclo[1.1.0]butane,HD1179_agg.xyz,0.591571,0.160655,0.132723,2.02658,-6.082288786376,-1.5077284228504,4.5745603635256,0.06592564,-192.490170128708,-192.41975006,-192.41880585,0.03220962,-192.45101547
C10H7,C1[C@@H]2[C@H]1C=C[C]2C#CC#C,127.16459999999998,0,,"(1R,4R,5R)-4-buta-1,3-diynylbicyclo[3.1.0]hex-2-ene",HD1180_agg.xyz,0.158749,0.01976,0.018175,1.6474,-4.9217232139935,-0.6975366443717,4.2241865696218,0.12805909,-384.58537742895,-384.44862016,-384.44767595,0.04361609,-384.49129204
C7H3,C#C[C@@]12[C]3[C@]42[C@H]1[C@H]34,87.1004,0,,"(1R,2R,3R,4R,5R)-2-ethynyltetracyclo[2.1.0.01,3.02,5]pentane",HD1181_agg.xyz,0.380176,0.071534,0.067326,2.03487,-6.95737971819895,-0.5617246215871501,6.395655096611799,0.06334846,-267.836350837433,-267.76690987,-267.76596566,0.0369044,-267.80287006
